X,Y,OBJECTID,RUN_DATE,SOURCE,Bureau,FACID,FACILITY_NAME,LICENSE_NUMBER,License_Effective,license_expiration,MEDICARE_ID,Telephone,FACILITY_TYPE_ID,TYPE,SUBTYPE,Category,Icon_Category,MEDICARE_TYPE,LICENSE_TYPE,LICENSE_SUBTYPE,Capacity,ADDRESS,CITY,ZIP,COUNTY,OPERATION_STATUS,X_Is_Public,Hospital_Group_License,KeyID,ADHSCODE,N_AddressType,N_LocatorType,N_ADDRESS,N_ADDR2,N_CITY,N_COUNTY,N_FULLADDR,N_LAT,N_LON,N_STATE,N_ZIP,N_ZIP4,N_BLOCK,RESERVATIO,RESERV_ID,R_METHOD,oPCA,oPCA_ID,P_Method,P_Reliable
-111.323496930725,34.229966263933,2991,2023/02/07 00:00:00+00,aspen,MED,MED4457,BANNER HEALTH CLINIC,OTC7248,2022/08/01 00:00:00+00,2023/07/31 00:00:00+00,,(928)474-9744,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"120 EAST MAIN STREET, SUITE A",PAYSON,85541,GILA,ACTIVE,Yes,,MED4457,A,AS0,CENTRUS-TOMTOM,120 E MAIN ST STE A,,PAYSON,GILA COUNTY,"120 E MAIN ST STE A , PAYSON, AZ  85541-5618",34.229961,-111.323486,AZ,85541,5618,40070005002050,,,,PAYSON,23,Coordinates,
-110.698070871532,35.0369014090674,2992,2023/02/07 00:00:00+00,aspen,MED,MED4464,"WINSLOW INDIAN HEALTH CARE CENTER, INC.",OTC4970,2022/11/01 00:00:00+00,2023/10/31 00:00:00+00,,(928)289-6239,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,1527 NORTH PARK DRIVE,WINSLOW,86047,NAVAJO,ACTIVE,Yes,,MED4464,A,AS0,CENTRUS-TOMTOM,1527 N PARK DR,,WINSLOW,NAVAJO COUNTY,"1527 N PARK DR , WINSLOW, AZ  86047-2517",35.036896,-110.69806,AZ,86047,2517,40179606002005,,,,WINSLOW,13,Coordinates,
-111.726433945385,33.3790571256264,2993,2023/02/07 00:00:00+00,aspen,MED,MED4479,ARIZONA DIAGNOSTIC RADIOLOGY GROUP - GILBERT,OTC10381,2022/09/01 00:00:00+00,2023/08/31 00:00:00+00,,(480)889-1856,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"4915 EAST BASELINE ROAD, SUITE",GILBERT,85234,MARICOPA,ACTIVE,Yes,,MED4479,A,AS0,CENTRUS-TOMTOM,4915 E BASELINE RD,,GILBERT,MARICOPA COUNTY,"4915 E BASELINE RD , GILBERT, AZ  85234-2965",33.379052,-111.726423,AZ,85234,2965,40134226202000,,,,GILBERT NORTH,74,Coordinates,
-114.570883628857,35.113237192444,2994,2023/02/07 00:00:00+00,aspen,MED,MED4486,WARMC OUTPATIENT REHABILITATION CENTER,OTC,,,,(928)763-2273,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,"2020 SILVER CREEK ROAD, SUITE ",BULLHEAD CITY,86442,MOHAVE,ACTIVE,Yes,H0156,MED4486,A,AS0,CENTRUS-TOMTOM,2020 SILVER CREEK RD,,BULLHEAD CITY,MOHAVE COUNTY,"2020 SILVER CREEK RD , BULLHEAD CITY, AZ  86442-8476",35.113232,-114.570872,AZ,86442,8476,40159515042007,,,,BULLHEAD CITY,5,Coordinates,
-112.063460020886,33.5057501254396,2995,2023/02/07 00:00:00+00,aspen,MED,MED4501,"ULTRASOUND INSTITUTE MEDICAL GROUP, INC.",OTC10273,2022/06/01 00:00:00+00,2023/05/31 00:00:00+00,,(602)354-4333,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"740 EAST HIGHLAND AVENUE, SUIT",PHOENIX,85014,MARICOPA,ACTIVE,Yes,,MED4501,A,AS0,CENTRUS-TOMTOM,740 E HIGHLAND AVE,,PHOENIX,MARICOPA COUNTY,"740 E HIGHLAND AVE , PHOENIX, AZ  85014-3649",33.505745,-112.063449,AZ,85014,3649,40131086023000,,,,CAMELBACK EAST VILLAGE,34,Coordinates,
-111.874817975322,33.3895881193818,2996,2023/02/07 00:00:00+00,aspen,MED,MED4504,BANNER CHILDREN'S SPECIALISTS,OTC5203,2022/12/01 00:00:00+00,2023/11/30 00:00:00+00,,(480)412-7474,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"1432 SOUTH DOBSON, SUITE 501",MESA,85202,MARICOPA,ACTIVE,Yes,,MED4504,A,AS0,CENTRUS-TOMTOM,1432 S DOBSON RD STE 501,,MESA,MARICOPA COUNTY,"1432 S DOBSON RD STE 501 , MESA, AZ  85202-4778",33.389583,-111.874807,AZ,85202,4778,40134222261000,,,,MESA WEST,66,Coordinates,
-111.56609991645,33.4154731389729,2997,2023/02/07 00:00:00+00,aspen,MED,MED4505,ARIZONA DIAGNOSTIC RADIOLOGY - APACHE JUNCTION,OTC10380,2022/09/01 00:00:00+00,2023/08/31 00:00:00+00,,(480)889-1856,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,1840 WEST APACHE TRAIL,APACHE JUNCTION,85120,PINAL,ACTIVE,Yes,,MED4505,A,AS0,CENTRUS-TOMTOM,1840 W APACHE TRL,,APACHE JUNCTION,PINAL COUNTY,"1840 W APACHE TRL , APACHE JUNCTION, AZ  85120-3728",33.415468,-111.566089,AZ,85120,3728,40210003202001,,,,APACHE JUNCTION,70,Coordinates,
-111.806870961382,33.3814671217897,2998,2023/02/07 00:00:00+00,aspen,MED,MED4519,EVERNORTH CARE GROUP ADVANCED IMAGING,OTC5040,2022/11/01 00:00:00+00,2023/10/31 00:00:00+00,,(480)464-8500,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"1840 SOUTH STAPLEY DRIVE, SUIT",MESA,85204,MARICOPA,ACTIVE,Yes,,MED4519,A,AS0,CENTRUS-TOMTOM,1840 S STAPLEY DR,,MESA,MARICOPA COUNTY,"1840 S STAPLEY DR , MESA, AZ  85204-6681",33.381462,-111.80686,AZ,85204,6681,40134223011018,,,,MESA WEST,66,Coordinates,
-111.82867296066,33.3133171112744,2999,2023/02/07 00:00:00+00,aspen,MED,MED4520,DIGNITY HEALTH CHILDREN'S DENTAL CLINIC- GALVESTON,OTC5031,2023/02/01 00:00:00+00,2024/01/31 00:00:00+00,,(480)782-3000,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,777 EAST GALVESTON STREET,CHANDLER,85225,MARICOPA,ACTIVE,Yes,,MED4520,A,AS0,CENTRUS-TOMTOM,777 E GALVESTON ST,,CHANDLER,MARICOPA COUNTY,"777 E GALVESTON ST , CHANDLER, AZ  85225-8273",33.313312,-111.828662,AZ,85225,8273,40135229041004,,,,CHANDLER CENTRAL,77,Coordinates,
-111.719745944484,33.3847081267527,3000,2023/02/07 00:00:00+00,aspen,MED,MED4531,BANNER HEALTH CLINIC,OTC5300,2022/03/01 00:00:00+00,2023/02/28 00:00:00+00,,(480)543-6700,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"1920 NORTH HIGLEY ROAD, SUITE ",GILBERT,85234,MARICOPA,ACTIVE,Yes,,MED4531,A,AS0,CENTRUS-TOMTOM,1920 N HIGLEY RD,,GILBERT,MARICOPA COUNTY,"1920 N HIGLEY RD , GILBERT, AZ  85234-1623",33.384703,-111.719735,AZ,85234,1623,40134226363002,,,,MESA EAST,68,Coordinates,
-111.565156901198,33.209249110396,3001,2023/02/07 00:00:00+00,aspen,MED,MED4541,EVERNORTH CARE GROUP QUEEN CREEK MEDICAL OFFICE,OTC5062,2022/11/01 00:00:00+00,2023/10/31 00:00:00+00,,(623)277-1139,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"36305 NORTH GANTZEL ROAD, SUIT",QUEEN CREEK,85140,PINAL,ACTIVE,Yes,,MED4541,A,AS0,CENTRUS-TOMTOM,36305 N GANTZEL RD,,QUEEN CREEK,PINAL COUNTY,"36305 N GANTZEL RD , QUEEN CREEK, AZ  85140-7325",33.209244,-111.565146,AZ,85140,7325,40210002061037,,,,SAN TAN VALLEY,92,Coordinates,
-113.908888674122,36.895832447426,3002,2023/02/07 00:00:00+00,aspen,MED,MED4559,"MESA VIEW HOSPICE, LLC",HSPC5170,2022/09/01 00:00:00+00,2023/08/31 00:00:00+00,,(928)347-4567,162,HOSPICE,HOSPICE,MED,HOSPICE,STATE ONLY,HOSPICE,,0,4072 EAST FARM ROAD,LITTLEFIELD,86432,MOHAVE,ACTIVE,Yes,,MED4559,A,AS2,CENTRUS-TOMTOM,4072 E FARM RD,,LITTLEFIELD,MOHAVE COUNTY,"4072 E FARM RD , LITTLEFIELD, AZ  86432-5175",36.895827,-113.908877,AZ,86432,5175,40159501013073,,,,COLORADO CITY,1,Coordinates,
-110.94986772466,32.427278030145,3003,2023/02/07 00:00:00+00,aspen,MED,MED4562,"SLEEP CENTERS AT ORO VALLEY HOSPITAL-ORO VAL, THE",OTC,,,,(520)901-6212,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,"1521 EAST TANGERINE ROAD, SUIT",ORO VALLEY,85755,PIMA,ACTIVE,Yes,H3683,MED4562,A,AS0,CENTRUS-TOMTOM,1521 E TANGERINE RD,,ORO VALLEY,PIMA COUNTY,"1521 E TANGERINE RD , ORO VALLEY, AZ  85755-6225",32.427273,-110.949857,AZ,85755,6225,40190046423000,,,,ORO VALLEY,100,Coordinates,
-112.11743704338,33.6645281441773,3004,2023/02/07 00:00:00+00,aspen,MED,MED4564,HONORHEALTH CARDIAC REHAB CENTER,OTC,,,,(480)323-3539,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,"19636 NORTH 27TH AVENUE, SUITE",PHOENIX,85027,MARICOPA,ACTIVE,Yes,H7081,MED4564,A,AS0,CENTRUS-TOMTOM,19636 N 27TH AVE,,PHOENIX,MARICOPA COUNTY,"19636 N 27TH AVE , PHOENIX, AZ  85027-4013",33.664523,-112.117426,AZ,85027,4013,40136164003005,,,,DEER VALLEY VILLAGE,31,Coordinates,
-112.556194111913,33.4421360910134,3005,2023/02/07 00:00:00+00,aspen,MED,MED4578,ABRAZO BUCKEYE EMERGENCY CENTER,OTC,,,,(623)925-3980,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,525 SOUTH WATSON ROAD,BUCKEYE,85326,MARICOPA,ACTIVE,Yes,H3446,MED4578,A,AS0,CENTRUS-TOMTOM,525 S WATSON RD,,BUCKEYE,MARICOPA COUNTY,"525 S WATSON RD , BUCKEYE, AZ  85326-3449",33.442131,-112.556183,AZ,85326,3449,40130506094002,,,,BUCKEYE,53,Coordinates,
-112.169798032139,33.3777621024437,3006,2023/02/07 00:00:00+00,aspen,MED,MED4582,HONORHEALTH FASTMED URGENTCARE PLUS,OTC10877,2022/05/01 00:00:00+00,2023/04/30 00:00:00+00,,(602)237-7373,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"5130 WEST BASELINE ROAD, SUITE",LAVEEN,85339,MARICOPA,ACTIVE,Yes,,MED4582,A,AS0,CENTRUS-TOMTOM,5130 W BASELINE RD,,LAVEEN,MARICOPA COUNTY,"5130 W BASELINE RD , LAVEEN, AZ  85339-2984",33.377757,-112.169787,AZ,85339,2984,40131166211017,,,,LAVEEN VILLAGE,40,Coordinates,
-111.540956910906,33.4076641391952,3007,2023/02/07 00:00:00+00,aspen,MED,MED4584,MOUNTAIN HEALTH & WELLNESS-BROADWAY,,,,031929,(480)983-0065,211,FEDERALLY QUALIFIED HEALTH CENTER,FEDERALLY QUALIFIED HEALTH CENTER,MED,OTHER MEDICAL FACILITY,FEDERALLY QUALIFIED HEALTH CENTER,FEDERAL ONLY,,0,477 EAST BROADWAY AVENUE,APACHE JUNCTION,85119,PINAL,ACTIVE,Yes,,MED4584,A,AS0,CENTRUS-TOMTOM,477 E BROADWAY AVE,,APACHE JUNCTION,PINAL COUNTY,"477 E BROADWAY AVE , APACHE JUNCTION, AZ  85119-5201",33.407659,-111.540946,AZ,85119,5201,40210003151005,,,,APACHE JUNCTION,70,Coordinates,
-111.878817976346,33.3928281196193,3008,2023/02/07 00:00:00+00,aspen,MED,MED4585,BANNER OCCUPATIONAL HEALTH CLINIC,OTC9278,2022/12/01 00:00:00+00,2023/11/30 00:00:00+00,,(480)412-6374,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,2225 WEST SOUTHERN AVENUE,MESA,85202,MARICOPA,ACTIVE,Yes,,MED4585,A,AS0,CENTRUS-TOMTOM,2225 W SOUTHERN AVE,,MESA,MARICOPA COUNTY,"2225 W SOUTHERN AVE , MESA, AZ  85202-4716",33.392823,-111.878807,AZ,85202,4716,40134222261001,,,,MESA WEST,66,Coordinates,
-110.852967691992,32.2258300056291,3009,2023/02/07 00:00:00+00,aspen,MED,MED4608,HEART AND VASCULAR IMAGING ON ST JOSEPH'S CAMPUS,OTC,,,,(520)873-6600,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,"6567 EAST CARONDELET DRIVE, SU",TUCSON,85711,PIMA,ACTIVE,Yes,H7308,MED4608,A,AS0,CENTRUS-TOMTOM,6567 E CARONDELET DR # SU,,TUCSON,PIMA COUNTY,"6567 E CARONDELET DR # SU , TUCSON, AZ  85710-6152",32.225825,-110.852957,AZ,85710,6152,40190040684001,,,,TUCSON EAST,110,Coordinates,
-111.007632729263,32.3229640123473,3010,2023/02/07 00:00:00+00,aspen,MED,MED4610,BANNER-UNIVERSITY MEDICAL CENTER TUCSON UNIVERSITY,OTC,,,,(520)694-8921,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,"1891  WEST ORANGE GROVE ROAD, ",TUCSON,85704,PIMA,ACTIVE,Yes,H7035,MED4610,A,AS0,CENTRUS-TOMTOM,1891 W ORANGE GROVE RD,,TUCSON,PIMA COUNTY,"1891 W ORANGE GROVE RD , TUCSON, AZ  85704-1116",32.322959,-111.007622,AZ,85704,1116,40190046162000,,,,CASAS ADOBES,105,Coordinates,
-111.550299913746,33.4211321405765,3011,2023/02/07 00:00:00+00,aspen,MED,MED4613,MOUNTAIN HEALTH & WELLNESS OF APACHE JUNCTION,,,,031912,(480)983-0065,211,FEDERALLY QUALIFIED HEALTH CENTER,FEDERALLY QUALIFIED HEALTH CENTER,MED,OTHER MEDICAL FACILITY,FEDERALLY QUALIFIED HEALTH CENTER,FEDERAL ONLY,,0,625 NORTH PLAZA DRIVE,APACHE JUNCTION,85120,PINAL,ACTIVE,Yes,,MED4613,A,AS0,CENTRUS-TOMTOM,625 N PLAZA DR,,APACHE JUNCTION,PINAL COUNTY,"625 N PLAZA DR , APACHE JUNCTION, AZ  85120-5502",33.421127,-111.550289,AZ,85120,5502,40210003092003,,,,APACHE JUNCTION,70,Coordinates,
-112.074955017936,33.435940115317,3012,2023/02/07 00:00:00+00,aspen,MED,MED4620,"VALLE DEL SOL, INC",OTC5153,2022/08/01 00:00:00+00,2023/07/31 00:00:00+00,031922,(602)258-6797,211,FEDERALLY QUALIFIED HEALTH CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,FEDERALLY QUALIFIED HEALTH CENTER,OUTPATIENT TREATMENT CENTER,,0,1209 SOUTH 1ST AVENUE,PHOENIX,85003,MARICOPA,ACTIVE,Yes,,MED4620,A,AS0,CENTRUS-TOMTOM,1209 S 1ST AVE,,PHOENIX,MARICOPA COUNTY,"1209 S 1ST AVE , PHOENIX, AZ  85003-2605",33.435935,-112.074944,AZ,85003,2605,40131149001011,,,,CENTRAL CITY VILLAGE,39,Coordinates,
-111.64380707589,35.2106083775125,3013,2023/02/07 00:00:00+00,aspen,MED,MED4643,COMMUNITY CARE NETWORK,OTC,,,,(928)773-2249,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,"77 WEST FOREST AVENUE, SUITE 2",FLAGSTAFF,86001,COCONINO,ACTIVE,Yes,H0169,MED4643,A,AS0,CENTRUS-TOMTOM,77 W FOREST AVE STE 2,,FLAGSTAFF,COCONINO COUNTY,"77 W FOREST AVE STE 2 , FLAGSTAFF, AZ  86001-1479",35.210603,-111.643796,AZ,86001,1479,40050002001021,,,,FLAGSTAFF,10,Coordinates,
-112.040778014357,33.4776651227966,3014,2023/02/07 00:00:00+00,aspen,MED,MED4647,PHOENIX CHILDREN'S HOSPITAL SPECIALTY CARE- PEDIAT,OTC,,,,(602)279-1697,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,"1920 EAST CAMBRIDGE AVENUE, SU",PHOENIX,85006,MARICOPA,ACTIVE,Yes,SH3107,MED4647,A,AS0,CENTRUS-TOMTOM,1920 E CAMBRIDGE AVE # SU,,PHOENIX,MARICOPA COUNTY,"1920 E CAMBRIDGE AVE # SU , PHOENIX, AZ  85006-1459",33.47766,-112.040767,AZ,85006,1459,40131116021002,,,,ENCANTO VILLAGE,37,Coordinates,
-110.974272717909,32.2515440036189,3015,2023/02/07 00:00:00+00,aspen,MED,MED4657,"COPE COMMUNITY SERVICES, INC.",OTC5284,2023/01/01 00:00:00+00,2023/12/31 00:00:00+00,,(520)792-3293,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,2435 NORTH CASTRO AVENUE,TUCSON,85705,PIMA,ACTIVE,Yes,,MED4657,A,AS0,CENTRUS-TOMTOM,2435 N CASTRO AVE,,TUCSON,PIMA COUNTY,"2435 N CASTRO AVE , TUCSON, AZ  85705-5060",32.251539,-110.974262,AZ,85705,5060,40190013044007,,,,TUCSON CENTRAL,107,Coordinates,
-111.874817975322,33.3895881193818,3016,2023/02/07 00:00:00+00,aspen,MED,MED4667,BANNER CHILDREN'S SPECIALISTS,OTC5216,2022/12/01 00:00:00+00,2023/11/30 00:00:00+00,,(480)412-7486,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"1432 SOUTH DOBSON ROAD, SUITE ",MESA,85202,MARICOPA,ACTIVE,Yes,,MED4667,A,AS0,CENTRUS-TOMTOM,1432 S DOBSON RD,,MESA,MARICOPA COUNTY,"1432 S DOBSON RD , MESA, AZ  85202-4768",33.389583,-111.874807,AZ,85202,4768,40134222261000,,,,MESA WEST,66,Coordinates,
-112.110980034788,33.5674151313364,3017,2023/02/07 00:00:00+00,aspen,MED,MED4673,NEURODIAGNOSTIC LABS - PHOENIX,OTC5413,2022/05/01 00:00:00+00,2023/04/30 00:00:00+00,,(602)424-4450,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"2423 WEST DUNLAP AVENUE, SUITE",PHOENIX,85021,MARICOPA,ACTIVE,Yes,,MED4673,A,AS0,CENTRUS-TOMTOM,2423 W DUNLAP AVE,,PHOENIX,MARICOPA COUNTY,"2423 W DUNLAP AVE , PHOENIX, AZ  85021-2830",33.56741,-112.110969,AZ,85021,2830,40131055011000,,,,NORTH MOUNTAIN VILLAGE,33,Coordinates,
-114.337386531303,34.4793521280809,3018,2023/02/07 00:00:00+00,aspen,MED,MED4685,HAVASU REGIONAL MEDICAL CENTER- WOUND CARE CENTER,OTC,,,,(928)854-1250,471,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,SINGLE GROUP LICENSE,0,1851 MESQUITE AVE  SUITE 102,LAKE HAVASU CITY,86403,MOHAVE,ACTIVE,Yes,H4027,MED4685,A,AS0,CENTRUS-TOMTOM,1851 MESQUITE AVE STE 102,,LAKE HAVASU CITY,MOHAVE COUNTY,"1851 MESQUITE AVE STE 102 , LAKE HAVASU CITY, AZ  86403-5680",34.479347,-114.337375,AZ,86403,5680,40159530011008,,,,LAKE HAVASU CITY,6,Coordinates,
-111.874817975322,33.3895881193818,3019,2023/02/07 00:00:00+00,aspen,MED,MED4689,BANNER CHILDREN'S SPECIALISTS,OTC5222,2022/12/01 00:00:00+00,2023/11/30 00:00:00+00,,(480)412-6430,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"1432 SOUTH DOBSON ROAD, SUITE ",MESA,85202,MARICOPA,ACTIVE,Yes,,MED4689,A,AS0,CENTRUS-TOMTOM,1432 S DOBSON RD,,MESA,MARICOPA COUNTY,"1432 S DOBSON RD , MESA, AZ  85202-4768",33.389583,-111.874807,AZ,85202,4768,40134222261000,,,,MESA WEST,66,Coordinates,
-111.97537400943,33.5828981405852,3020,2023/02/07 00:00:00+00,aspen,MED,MED4708,HONORHEALTH FASTMED URGENT CARE PLUS ,OTC10526,2022/12/01 00:00:00+00,2023/11/30 00:00:00+00,,(602)812-3080,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,4902 EAST SHEA BOULEVARD SUITE,SCOTTSDALE,85254,MARICOPA,ACTIVE,Yes,,MED4708,A,AS0,CENTRUS-TOMTOM,4902 E SHEA BLVD,,SCOTTSDALE,MARICOPA COUNTY,"4902 E SHEA BLVD , SCOTTSDALE, AZ  85254-4184",33.582893,-111.975363,AZ,85254,4184,40131032092003,,,,PARADISE VALLEY VILLAGE,32,Coordinates,
-111.601431920788,33.379651132182,3021,2023/02/07 00:00:00+00,aspen,MED,MED4709,HONORHEALTH FASTMED URGENT CARE PLUS,OTC10540,2022/12/01 00:00:00+00,2023/11/30 00:00:00+00,,(480)214-4644,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"1955 SOUTH SIGNAL BUTTE ROAD, ",MESA,85209,MARICOPA,ACTIVE,Yes,,MED4709,A,AS0,CENTRUS-TOMTOM,1955 S SIGNAL BUTTE RD,,MESA,MARICOPA COUNTY,"1955 S SIGNAL BUTTE RD , MESA, AZ  85209-2608",33.379646,-111.601421,AZ,85209,2608,40134226522002,,,,MESA GATEWAY,69,Coordinates,
-111.686133937738,33.3829891282572,3022,2023/02/07 00:00:00+00,aspen,MED,MED4710,HONORHEALTH FASTMED URGENT CARE PLUS ,OTC10542,2022/12/01 00:00:00+00,2023/11/30 00:00:00+00,,(480)214-0045,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"1810 SOUTH POWER ROAD, SUITE 1",MESA,85206,MARICOPA,ACTIVE,Yes,,MED4710,A,AS0,CENTRUS-TOMTOM,1810 S POWER RD STE 1,,MESA,MARICOPA COUNTY,"1810 S POWER RD STE 1 , MESA, AZ  85206-4303",33.382984,-111.686123,AZ,85206,4303,40134226393009,,,,MESA EAST,68,Coordinates,
-112.099565028509,33.5133761245856,3023,2023/02/07 00:00:00+00,aspen,MED,MED4717,HONORHEALTH FASTMED URGENT CARE PLUS ,OTC10530,2022/12/01 00:00:00+00,2023/11/30 00:00:00+00,,(602)795-1411,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"5201 NORTH 19TH AVENUE, SUITE ",PHOENIX,85015,MARICOPA,ACTIVE,Yes,,MED4717,A,AS0,CENTRUS-TOMTOM,5201 N 19TH AVE,,PHOENIX,MARICOPA COUNTY,"5201 N 19TH AVE , PHOENIX, AZ  85015-2951",33.513371,-112.099554,AZ,85015,2951,40131074031000,,,,ALHAMBRA VILLAGE,35,Coordinates,
-110.94986772466,32.427278030145,3024,2023/02/07 00:00:00+00,aspen,MED,MED4737,NORTHWEST BONE & JOINT AT ORO VALLEY,OTC5276,2022/12/01 00:00:00+00,2023/11/30 00:00:00+00,,(520)268-0128,401,OUTPATIENT TREATMENT CENTER,OUTPATIENT TREATMENT CENTER,MED,OUTPATIENT TREATMENT CENTER,STATE ONLY,OUTPATIENT TREATMENT CENTER,,0,"1521 EAST TANGERINE ROAD, SUIT",ORO VALLEY,85755,PIMA,ACTIVE,Yes,,MED4737,A,AS0,CENTRUS-TOMTOM,1521 E TANGERINE RD,,ORO VALLEY,PIMA COUNTY,"1521 E TANGERINE RD , ORO VALLEY, AZ  85755-6225",32.427273,-110.949857,AZ,85755,6225,40190046423000,,,,ORO VALLEY,100,Coordinates,
